User_ID,Doc_ID,Inter-Stroke time,Stroke Duration,Start X,Start Y,Stop X,Sop Y,Direct end-to-end Distance,Mean resulant length,WSAD Flag,Direction of end-to-end Time,Phone_ID,20 per pairwise velocity,50 per pairwise velocity,80 per pairwise velocity,20 per pairwise acc,50 per pairwise acc,80 per pairwise acc,Median velocity at last 3pts,Largest deviation from end-to-end line,20 per dev line,50 per dev line,80 per dev line,Average Direction,Length of Trajectory,Ratio dist and length of trajectory,Average velocity,Median acceleration at first 5 pts,Mid-Stroke pressure,Mid-Stroke area covered,Mid-Stroke finger orientation,Change of finger orientation,Phone orientation
37,4,0.314,0.169,10.483,-37.898,18.848,-39.713,8.5603,0.47417,2,-0.21356,1,6.4824,41.925,87.896,-1563.2,-335.44,4545.5,94.98,-0.55067,-0.30121,-0.045098,0.0021362,0.013531,9.2994,0.92052,55.026,-254.44,0.54,0.044444,0,0,1
33,4,0.805,0.11,22.376,-20.663,11.188,-21.671,11.233,0.66311,4,-3.0517,5,62.716,98.321,151.22,-6452.8,-622.12,202.01,92.722,-0.52364,-0.37713,-2.2204E-16,0.0047028,-3.0735,11.299,0.99421,102.72,-622.12,0.1451,0.15,0,0,1
1,4,1.541,1.141,30.96,-35.538,8.83,-35.865,22.132,0.048093,4,-3.1268,2,0,0.95165,8.9098,-243.2,0,223.03,153.55,0.60837,0.21639,0.22686,0.24216,0.69489,22.58,0.98017,19.789,0,0.49,0.15556,0,0,1
7,4,2.565,0.064,14.935,-41.97,4.0335,-46.112,11.662,0.36427,4,-2.7784,2,37.417,374.17,2679,-63807,608300,1280400,374.17,1.072,1.3323E-16,4.4409E-16,0.75042,-2.4439,11.857,0.98351,185.27,608300,0.63,0.17778,0,0,1
14,4,2.795,0.091,12.801,-33.463,25.803,-31.044,13.225,0.99559,2,0.18394,5,9.4494,205.36,265.17,-8711.1,-2651.3,12307,211.41,0.12214,0,0.027654,0.10117,0.11424,13.232,0.99949,145.41,-2651.3,0.13725,0.13333,0,0,1
2,3,3.605,0.719,49.056,-7.1948,49.71,-4.3605,2.9088,0.74646,3,1.344,2,0,6.4125,8.711,-475.42,0,411.24,4.7272,-0.26964,-0.22061,-0.17976,-0.11766,1.0262,3.3413,0.87057,4.6471,18.536,0.52,0.2,1.5708,0,2
21,3,10.324,0.638,20.26,-42.938,19.352,-37.394,5.6174,0.77031,3,1.733,3,4.5616,11.269,18.952,-489.45,-38.708,819.42,7.3724,-0.86992,-0.7227,-0.51273,-0.36515,1.5747,6.2823,0.89416,9.8468,99.663,0.78,0.044444,0,0,1
9,3,1.119,0.436,48.179,-18.344,47.978,-7.6603,10.686,0.92403,3,1.5897,3,8.6254,27.661,50.515,-1062.7,-119.67,6599.9,9.1173,0.19585,-0.037648,0.024719,0.089557,1.5702,10.87,0.98308,24.931,-32.621,0.25,0.044444,1.5708,0,2
11,3,1.055,0.655,27.416,-33.161,31.448,-14.111,19.472,0.9249,3,1.3622,3,17.914,29.63,50.969,-1081.9,-75.8,960.1,41.634,-2.1517,-1.8362,-1.5386,-0.75329,1.4272,20.427,0.95323,31.187,-94.92,0.65,0.044444,0,0,1
17,3,0.958,0.625,17.84,-41.93,18.042,-36.588,5.3459,0.79319,3,1.5331,1,3.8342,9.3812,45.468,-2053.1,-67.064,15389,11.531,-0.4675,-0.3873,-0.32117,-0.18928,1.3849,5.7732,0.92598,9.2371,-26.426,0.51,0.044444,0,0,1
30,3,1.383,0.449,23.765,-32.595,23.22,-43.714,11.133,0.9271,1,-1.6198,2,12.361,29.965,42.543,-613.32,-151.1,680.33,24.46,-0.79633,-0.74937,-0.44087,-0.090201,-1.5844,11.465,0.97099,25.535,-455.93,0.53,0.15556,0,0,1
35,3,1.279,0.858,12.801,-42.636,11.591,-38.1,4.6942,0.68155,3,1.8314,3,0,6.1143,10.354,-278.07,0,196.47,1.8666,0.2662,0.025971,0.10388,0.17011,1.4923,5.1682,0.90828,6.0236,0,0.55,0.044444,0,0,1
7,3,1.363,0.629,21.585,-38.045,21.912,-31.287,6.7667,0.93434,3,1.5224,2,7.1312,12.825,15.568,-364.71,20.423,221.69,17.513,-0.75517,-0.70881,-0.56287,-0.2327,1.5257,7.0717,0.95688,11.243,106.64,0.62,0.17778,0,0,1
30,3,1.44,0.559,30.415,-50.691,26.272,-26.599,24.445,0.95053,3,1.7411,2,24.245,30.47,154.17,-4454.2,-68.814,21729,122.75,-1.3651,-1.1117,-0.77296,-0.67977,1.7488,24.863,0.9832,44.478,-820.13,0.49,0.15556,0,0,1
28,3,0.657,0.36,21.912,-32.268,25.836,-23.765,9.365,0.2296,3,1.1384,2,14.953,70.205,174.7,-4727.4,182.36,6482.5,151.99,4.8195,0.31597,3.2968,4.5576,-0.54594,28.289,0.33104,78.581,969.98,0.29,0.044444,0,0,1
21,2,10.702,1.22,0.50397,-44.349,0.90714,-36.689,7.6709,0.78389,3,1.5182,3,1.3066,5.5997,11.035,-331.34,-6.6307,352.56,5.0523,0.25958,0.010065,0.071518,0.17005,1.2716,8.2066,0.93472,6.7268,393.72,0.61,0.044444,0,0,1
28,2,8.213,1.118,10.683,-39.354,9.2661,-33.576,5.9489,0.67818,3,1.8113,2,0.91639,6.5577,13.584,-416.75,-2.7756E-11,377.21,1.2113,0.51938,0.081304,0.29765,0.43608,1.5509,6.5939,0.90219,5.898,38.92,0.58,0.18889,0,0,1
39,2,3.425,0.602,21.585,-46.112,21.803,-36.846,9.2687,0.90778,3,1.5473,2,5.7375,12.825,26.131,-801.94,-32.705,818.28,4.9277,-0.20002,-0.15155,-0.10065,-0.057184,1.4678,9.4593,0.97984,15.713,1165.3,0.23,0.066667,0,0,1
15,2,1.665,0.883,18.75,-43.387,27.689,-32.595,14.014,0.85817,3,0.87905,4,9.0962,18.137,26.983,-540.25,-20.023,811.52,9.3003,-1.1092,-0.9553,-0.67927,-0.23422,0.79752,14.988,0.93501,16.974,-214.26,0.22353,0.14444,0,0,1
40,2,16.806,0.798,24.997,-43.946,26.61,-48.482,4.8139,0.68336,1,-1.2292,1,0,7.1272,12.203,-365.74,0,265.59,0,0.37144,-0.061202,0.11818,0.23911,-0.75131,5.7646,0.83508,7.2238,-0.013907,0.41,0.044444,0,0,1
7,1,2.145,0.731,26.817,-36.519,26.054,-22.348,14.192,0.89494,3,1.6246,2,8.7574,13.542,45.871,-1469,-68.746,1338.7,16.727,-0.98305,-0.73126,-0.58949,-0.47754,1.5642,14.804,0.95867,20.252,-123.64,0.49,0.17778,0,0,1
36,1,3.442,2.566,13.518,-43.06,10.247,-32.813,10.756,0.48863,3,1.8797,4,0,5.4506,9.6354,-382.45,0,336.45,3.4066,0.45297,-0.092362,0.14804,0.28946,1.371,13.524,0.79533,5.2706,-49.678,0.23529,0.13333,0,0,1
31,1,0.626,0.293,7.1563,-41.023,10.079,-35.379,6.3564,0.84439,3,1.093,5,0.77534,13.053,97.697,-4256.5,0,8607.1,13.886,0.71444,0,0.19179,0.50266,1.0019,6.5742,0.96687,22.438,452.25,0.2,0.21667,0,0,1
33,1,1.961,1.393,11.289,-31.347,0.30238,-10.583,23.491,0.8324,3,2.0575,5,4.4421,10.245,54.67,-1051.2,-29.39,1814.5,37.521,2.2247,1.068,1.947,2.1204,1.8755,24.465,0.96017,17.563,1855.7,0.1098,0.066667,0,0,1
36,1,3.595,2.359,13.954,-44.586,8.067,-36.955,9.6376,0.33069,3,2.2279,4,0,6.4125,9.6355,-378.52,0,425.83,8.7629,1.1443,0.40938,0.52282,0.73244,1.5978,13.477,0.7151,5.7132,60.594,0.25882,0.13333,0,0,1
22,1,20.553,9.591,25.291,-33.467,33.576,-16.461,18.917,0.34909,3,1.1175,2,0,6.0562,22.256,-239.01,0,188.14,15.404,4.7769,0.052016,3.3321,4.1487,0.2512,42.83,0.44167,4.4656,-248.64,0.54,0.17778,0,0,1
20,1,1.563,1.026,0.10901,-45.785,0,-20.276,25.509,0.94494,3,1.5751,2,12.825,26.762,62.807,-1869.9,41.919,1908.7,51.411,0.78964,0.092474,0.27579,0.64452,1.5202,25.764,0.9901,25.111,-210.21,0.44,0.11111,0,0,1
15,1,1.426,0.654,19.949,-43.387,29.215,-35.102,12.43,0.75542,2,0.72956,4,12.842,18.137,30.217,-705.5,61.184,520.09,19.55,-1.2687,-0.93303,-0.79975,-0.56752,0.59189,15.467,0.80362,23.65,-93.436,0.29804,0.2,0,0,1
19,1,1.413,0.794,24.594,-7.5595,24.795,-41.93,34.371,0.77387,1,-1.5649,1,8.3996,19.573,90.441,-1731.6,-63.613,1881.3,55.961,1.2284,0.24045,0.61244,1.1306,-1.6211,35.171,0.97727,44.296,214.75,0.49,0.044444,0,0,1
29,1,2.532,2.06,28.323,-34.27,26.811,-46.97,12.79,0.70295,1,-1.6893,5,0,5.0397,9.5994,-428.98,-3.4976,393.72,0,0.30741,-0.12844,-0.064342,0.084121,-1.2119,13.198,0.96909,6.4066,-34.289,0.086275,0.1,0,0,1
7,5,0.369,0.139,12.536,-49.383,31.396,-46.221,19.122,0.99037,2,0.16609,2,47.266,175.73,218.48,-5338.9,-871.47,2169.5,175.73,-0.944,-0.71251,-4.4409E-16,-2.2204E-16,0.1815,19.228,0.99451,138.33,-871.47,0.62,0.17778,0,0,1
33,5,1.187,0.105,9.5754,-42.233,18.344,-44.652,9.0966,0.99143,2,-0.26917,5,2.0838,20.838,3148.6,-1748200,-5313.4,1737600,20.838,0.046907,0,0,0.032835,-0.1849,9.0973,0.99993,86.641,-5313.4,0.15294,0.16667,0,0,1
36,5,0.846,0.634,29.87,-37.391,11.119,-44.15,19.931,0.78055,4,-2.7956,4,12.713,18.64,86.719,-1351.1,84.844,884.05,135.04,0.6666,-0.40747,-0.32197,0,-2.758,20.283,0.98265,31.992,84.844,0.12549,0.088889,0,0,1
13,5,0.334,0.128,22.477,-32.657,7.8619,-42.031,17.363,0.67946,4,-2.5713,1,35.46,120.06,193.63,-18141,-4101.2,14032,120.06,0.68635,-8.8818E-16,0.1808,0.54995,-2.4979,17.504,0.99196,136.75,-4101.2,0.6,0.044444,0,0,1
14,5,0.331,0.153,9.273,-35.983,23.485,-33.06,14.509,0.99505,2,0.20285,5,10.245,122.62,158.92,-5652.6,-1045.9,6429.9,112.53,-0.43062,-0.25053,-0.076671,0,0.18005,14.541,0.99781,95.041,-917.01,0.13333,0.13333,0,0,1
14,4,0.574,0.121,29.633,-30.641,15.22,-38.604,16.467,0.66073,4,-2.6369,5,10.453,188.38,290.65,-8722.8,-951.54,12742,188.38,1.1531,0,0.19496,0.96043,-2.6132,16.678,0.98731,137.84,-951.54,0.1098,0.083333,0,0,1
39,4,0.46,0.144,26.817,-42.406,1.8532,-40.008,25.079,0.75016,4,3.0458,2,36.937,221.58,2535.1,-80798,-1080.4,1510800,1511.1,0.41415,0,0.20281,0.36587,3.0161,25.095,0.99936,174.27,-1080.4,0.47,0.1,0,0,1
14,4,0.852,0.142,21.469,-26.509,6.35,-37.193,18.513,0.68956,4,-2.5264,5,4.7472,264.68,313.13,-6163,1483.7,10009,277.36,0.72437,0,0.092193,0.69572,-2.4521,18.597,0.99547,130.97,1483.7,0.11373,0.1,0,0,1
17,3,3.696,0.281,23.787,-48.179,20.763,-43.543,5.5354,0.66814,3,2.1487,1,6.9113,19.921,65.008,-4554,-366.32,24566,4.7523,0.40011,-0.077084,0.1505,0.31017,2.2651,6.1507,0.89996,21.889,1146.4,0.6,0.044444,0,0,1
24,3,4.216,0.426,11.446,-34.23,9.9202,-48.075,13.929,0.92198,1,-1.6806,2,13.114,21.965,61.478,-1945.7,39.698,4347.5,16.702,-0.99398,-0.81779,-0.30289,-0.01877,-1.6944,14.246,0.97773,33.441,-1650.5,0.31,0.088889,0,0,1
24,3,6.966,0.378,12.318,-49.056,11.664,-43.823,5.2733,0.90048,3,1.6952,2,6.5862,19.195,32.669,-864.25,-112.15,1230.1,9.4429,0.55438,0,0.29747,0.50164,1.5942,5.4525,0.96715,14.425,915.15,0.34,0.088889,0,0,1
24,3,0.587,0.278,12.427,-49.274,11.773,-44.913,4.4093,0.78338,3,1.7197,2,2.9925,11.012,58.609,-975.65,-118.75,1680.5,3.2063,0.10242,-0.0016171,6.9389E-16,0.070613,1.5262,4.4559,0.98955,16.028,1048,0.34,0.11111,0,0,1
10,3,0.659,0.296,17.236,-50.094,14.917,-51.606,2.7677,0.60028,4,-2.5637,3,10.194,36.36,174.31,-1938.5,-573.71,115.16,4.3066,7.1652,0.049554,1.9785,3.7298,-1.6193,18.043,0.15339,60.956,-1861.3,0.75,0.044444,0,0,1
10,3,10.955,1.902,24.997,-37.898,29.23,-15.018,23.268,0.78915,3,1.3878,3,4.647,9.1631,16.54,-378.32,-0.0035036,629.23,79.684,-2.6551,-2.3933,-1.7827,-1.1391,1.3522,24.872,0.93552,13.077,488,0.48,0.044444,0,0,1
28,2,2.06,1.308,13.3,-37.064,12.209,-29.979,7.1692,0.57613,3,1.7234,2,0,7.2675,16.079,-316.72,0,474.3,3.0557,0.30666,-0.19643,-0.12018,0.077908,1.2019,8.5359,0.83988,6.526,300.59,0.62,0.22222,0,0,1
6,2,2.854,0.955,19.252,-34.471,22.074,-23.485,11.343,0.84974,3,1.3194,1,5.4523,11.199,21.88,-360.91,0,531.25,0,-0.3896,-0.18244,-0.071651,0.0088668,1.1644,11.944,0.94968,12.507,-345.02,0.47,0.044444,0,0,1
2,2,1.342,0.908,5.3416,-19.949,5.7777,-14.935,5.0335,0.74751,3,1.4841,2,0,6.8133,15.336,-467.99,26.518,467.2,10.655,0.40136,0.24034,0.32817,0.37775,1.1943,5.4483,0.92387,6.0003,155.47,0.62,0.17778,1.5708,0,2
33,2,11.567,0.491,17.437,-25.602,19.05,-17.236,8.5199,0.37754,3,1.3804,5,8.5061,29.196,87.314,-1255.5,-352.11,3336.3,4.8996,-0.79058,-0.63986,-0.097779,0.0066776,0.7451,23.256,0.36636,47.364,140.31,0.14902,0.13333,0,0,1
22,2,3.488,0.468,30.524,-39.027,32.377,-26.054,13.104,0.73814,3,1.4289,2,5.5975,19.347,64.116,-2378.2,-132.7,2584.1,4.9551,-1.6496,-1.4322,-0.57042,-0.28213,1.0316,14.155,0.92578,30.245,-1341.1,0.46,0.12222,0,0,1
28,2,3.177,1.433,14.39,-36.846,7.7399,-28.343,10.794,0.60997,3,2.2345,2,2.2427,8.5649,14.885,-582.14,0,484.51,0,0.92367,0.27402,0.53835,0.80037,2.0483,11.822,0.91311,8.2496,-458.65,0.46,0.12222,0,0,1
15,2,1.298,0.604,18.205,-43.932,21.912,-37.827,7.1418,0.89955,3,1.0251,4,5.9371,14.339,19.044,-588.3,-61.301,594.56,4.189,-0.41267,-0.28221,-0.12646,-0.066559,0.8893,7.4826,0.95445,12.388,90.881,0.28235,0.13333,0,0,1
38,2,7.109,3.593,16.788,-32.377,18.205,-26.708,5.8431,0.50227,3,1.3258,2,0,2.7952,6.8133,-267.32,0,275.48,2.0188,0.31727,0.02644,0.10576,0.17714,0.50654,10.041,0.58194,2.7946,-157.86,0.43,0.13333,0,0,1
27,2,29.529,1.39,17.941,-43.24,18.647,-33.967,9.2998,0.4126,3,1.4949,3,0,5.9291,10.079,-599.96,0,341.04,4.1997,-0.41731,-0.18123,-0.10597,-0.015294,-0.32179,17.226,0.53988,12.393,-631.86,0.55,0.044444,0,0,1
27,2,3.251,1.085,20.36,-44.148,21.368,-34.975,9.2274,0.75538,3,1.4613,3,0,7.3193,16.755,-260.55,0,258.14,0,-0.16955,-0.10019,-0.079272,0.014313,1.0344,9.451,0.97634,8.7106,-42.449,0.53,0.044444,0,0,1
36,2,1.283,0.242,25.073,-41.752,21.803,-26.272,15.822,0.88715,3,1.779,4,32.637,55.242,180.51,-9357.6,-130.73,53998,27.868,-0.75713,-0.57971,-0.42213,0,1.6044,15.981,0.99002,66.037,1078.5,0.12549,0.044444,0,0,1
6,2,2.322,0.944,18.445,-35.883,21.267,-28.021,8.3531,0.82385,3,1.2261,1,4.5815,9.3909,17.708,-615.4,-15.977,991.49,2.2908,-0.39406,-0.27487,-0.17635,-0.090002,1.0428,9.0288,0.92516,9.5644,1016.8,0.44,0.044444,0,0,1
14,2,3.17,2.603,23.485,-26.106,25.602,-24.19,2.8544,0.50082,2,0.73544,5,0,5.3049,10.61,-378.96,-12.031,393.72,0,3.5947,0.1986,1.5927,2.8544,0.60214,13.271,0.21509,5.0983,-323.63,0.11373,0.066667,0,0,1
23,2,0.5,0.109,24.637,-27.798,23.656,-41.534,13.771,0.8359,1,-1.6421,4,109.22,176.07,885.04,-79443,-1937.3,1169400,168.3,-0.35727,-0.17553,0,0.013204,-1.4402,13.811,0.99707,126.71,-1937.3,0.18039,0.077778,0,0,1
7,2,0.559,0.202,25.618,-40.008,23.765,-24.964,15.157,0.74868,3,1.6934,2,4.0491,23.373,444.51,-19928,1872.3,37691,55.848,-1.0067,-0.92052,-0.21717,2.2204E-16,1.6278,15.365,0.98652,76.063,1872.3,0.63,0.15556,0,0,1
38,1,15.927,0.328,19.731,-42.079,20.167,-34.339,7.7522,0.92016,3,1.5145,2,6.4525,25.65,49.382,-596.58,-204.03,549.79,9.6188,-0.1533,-0.10761,-0.011497,0.014716,1.4613,7.7959,0.99439,23.768,-229.94,0.29,0.11111,0,0,1
15,1,0.478,0.098,21.148,-25.618,14.063,-41.643,17.522,0.73938,1,-1.9871,4,112.37,302.89,357.04,-6703.4,-5275.9,-1443.5,263.81,0.83695,0,0.16515,0.68027,-1.7257,17.619,0.99446,179.79,-5275.9,0.24706,0.11111,0,0,1
4,1,20.197,1.026,19.622,-46.548,20.276,-32.595,13.969,0.86909,3,1.524,2,6.0563,12.825,35.024,-476.93,-2.092,599.24,3.0282,-0.66867,-0.55468,-0.33349,-0.10889,1.3832,14.333,0.97459,13.97,343.94,0.62,0.17778,0,0,1
2,1,1.105,0.792,3.4884,-49.71,4.9056,-43.605,6.2671,0.83268,3,1.3427,2,4.1214,7.2675,18.169,-505.2,-19.795,499.18,3.0281,0.26737,0.042476,0.11757,0.17388,1.1721,6.5772,0.95284,8.3046,383.36,0.31,0.1,0,0,1
23,1,0.691,0.362,22.239,-29.324,22.021,-38.264,8.9417,0.81688,1,-1.5952,4,2.1803,17.501,28.672,-1240.5,-44.105,255.61,0,0.65122,2.7756E-17,0.22859,0.59275,-1.1299,9.1474,0.97751,25.269,-153.26,0.22745,0.088889,0,0,1
12,5,0.335,0.11,5.0397,-29.835,17.135,-30.44,12.11,0.99911,2,-0.049958,3,25.394,92.769,340.22,-34280,474.16,59657,113.71,0.14597,0,0.0302,0.10016,-0.057935,12.115,0.99961,110.14,474.16,0.62,0.044444,0,0,1
29,5,1.376,0.116,20.864,-43.543,5.6444,-47.071,15.623,0.65216,4,-2.9138,5,81.216,139.15,224.53,-6397,-2050.8,5348.9,139.15,1.4351,0,0.62166,1.2543,-2.8215,15.973,0.97808,137.7,-2050.8,0.10196,0.11667,0,0,1
7,5,1.938,0.07,18.314,-37.391,5.4506,-43.06,14.057,0.52383,4,-2.7265,2,40.88,243.92,3050.3,-131430,-5924.6,3469400,243.92,1.4084,4.4409E-16,8.8818E-16,1.1362,-2.4676,14.35,0.97957,205,-5924.6,0.53,0.13333,0,0,1
16,5,2.33,0.139,17.639,-38.604,8.5675,-41.628,9.5621,0.71781,4,-2.8198,3,14.488,65.79,132.34,-7045.7,455.91,51876,101.63,0.50998,0,0.19124,0.42711,-2.9801,9.6836,0.98746,69.666,1714.6,0.74,0.044444,0,0,1
33,4,0.371,0.169,12.297,-27.113,24.392,-33.564,13.708,0.97951,2,-0.48996,5,6.8487,166.44,249.06,-7421.1,3516.9,10375,166.44,-0.65219,-0.58282,-0.15415,-7.9936E-16,-0.37998,13.794,0.99377,81.621,3516.9,0.11373,0.13333,0,0,1
33,4,1.469,0.066,10.382,-24.694,23.384,-31.448,14.652,0.97579,2,-0.47903,5,44.241,229.17,2571.9,-172010,-10028,1526000,229.17,-0.68577,-0.49613,0,8.8818E-16,-0.3468,14.726,0.99492,223.13,-10028,0.082353,0.066667,0,0,1
29,4,0.526,0.215,28.625,-30.44,11.994,-29.331,16.668,0.79421,4,3.075,5,50.679,121.78,149.35,-3146.3,-120.78,4517.6,132.3,-0.75763,-0.60007,-0.2816,0,3.0519,16.764,0.99426,77.972,3073.1,0.086275,0.05,0,0,1
5,4,0.505,0.151,26.408,-31.75,12.095,-30.742,14.348,0.66543,4,3.0713,3,29.347,95.448,132.25,-3772.5,139.31,4816.7,123.02,-0.20392,-0.11471,0,0.005098,3.0835,14.361,0.9991,95.106,139.31,0.25,0.044444,0,0,1
18,4,1.409,0.299,18.244,-30.944,2.7214,-36.89,16.622,0.76156,4,-2.7757,3,18.7,72.156,135.35,-5332.6,854.41,42936,85.265,1.1588,0,0.54579,1.0528,-2.6995,16.995,0.97809,56.839,880.39,0.67,0.044444,0,0,1
22,4,1.619,0.108,7.1948,-41.534,2.6163,-45.894,6.3227,0.49512,4,-2.3806,2,11.175,111.75,252.81,-9796.2,-5643.1,-1490,111.75,0.27441,0,0,0.19209,-1.8253,6.3522,0.99537,58.817,-5643.1,0.62,0.17778,0,0,1
13,4,3.177,0.078,11.591,-34.673,27.718,-27.517,17.643,0.97224,2,0.41764,1,50.038,138.55,1077.8,-92757,-7436.6,697670,188.67,-1.1315,-0.80602,-0.2666,-7.9936E-16,0.3803,17.822,0.98997,228.49,-7436.6,0.6,0.044444,0,0,1
38,3,1.53,0.66,20.494,-44.477,24.31,-35.756,9.5191,0.86538,3,1.1584,2,5.3728,12.112,37.177,-602.56,5.2777,1308.8,56.755,-1.211,-0.92944,-0.58675,-0.21722,1.2142,9.9786,0.95395,15.119,172.78,0.53,0.16667,0,0,1
2,3,0.885,0.714,6.4318,-8.067,6.4318,-12.318,4.2515,0.69453,1,-1.5708,2,0,4.5422,7.7348,-942.23,-8.3875,431.7,0,-0.21803,-0.10901,-0.10901,0,-1.0441,4.4174,0.96245,6.1868,-145.1,0.59,0.15556,1.5708,0,2
14,3,3.941,1.974,22.275,-37.697,24.896,-26.106,11.884,0.79317,3,1.3484,5,0,5.9291,11.792,-394.74,0,348.77,2.1912,0.43001,-0.1744,-0.04189,0.23578,1.0941,12.821,0.92689,6.495,133.2,0.12549,0.13333,0,0,1
5,3,6.03,1.624,21.57,-42.535,21.671,-19.957,22.578,0.86349,3,1.5663,3,7.1923,10.61,24.291,-678.45,0,518.66,0,0.58046,-0.089903,-0.00044997,0.28478,1.4215,23.105,0.97721,14.227,0,0.4,0.044444,0,0,1
30,2,59.159,2.162,18.968,-51.236,17.224,-9.4841,41.788,0.97099,3,1.6125,2,12.113,18.169,36.689,-1009.4,20.954,1281.6,4.2824,-1.0044,-0.57559,-0.17262,0.18016,1.5871,42.223,0.9897,19.53,1266.7,0.26,0.11111,0,0,1
10,2,2.363,1.099,22.779,-44.551,31.952,-16.228,29.771,0.95388,3,1.2576,3,11.269,22.989,44.56,-557.68,-50.927,589.98,70.895,-2.3065,-2.1702,-1.5025,-0.61534,1.3002,30.423,0.97857,27.683,411.76,0.47,0.044444,0,0,1
37,2,3.901,0.552,25.602,-39.007,30.641,-17.639,21.955,0.63095,3,1.3392,1,4.8307,27.705,84.773,-666.05,-34.325,2145.9,1.2922,-1.6677,-0.82202,-0.2795,-0.15058,1.2139,23.463,0.93571,42.505,928.04,0.47,0.044444,0,0,1
4,2,2.249,0.643,30.197,-47.312,28.67,-26.926,20.442,0.90119,3,1.6455,2,17.036,33.155,74.673,-1518.9,323.21,1562.7,28.048,-1.5742,-1.5299,-1.2615,-0.475,1.6073,21.222,0.96325,33.005,693.96,0.59,0.17778,0,0,1
15,2,64.157,0.409,13.845,-45.022,19.186,-36.737,9.8577,0.93503,3,0.99813,4,9.2375,27.557,46.843,-1412.8,-250.91,1166.5,7.5812,-0.6751,-0.36914,-0.016878,0.067751,0.97017,10.127,0.97341,24.76,-255.79,0.24314,0.13333,0,0,1
2,2,1.325,0.634,0,-20.058,0.54506,-15.698,4.3944,0.75222,3,1.4464,2,2.7253,6.4125,12.326,-323.96,9.3448,430.85,4.1269,0.36508,0.12169,0.25691,0.31099,1.2839,4.7305,0.92896,7.4613,330.92,0.25,0.088889,1.5708,0,2
29,2,4.505,3.608,28.323,-42.636,28.021,-33.967,8.6735,0.71275,3,1.6057,5,0,3.5998,6.2996,-192.46,0,143.79,0,-0.33851,-0.18155,-0.11069,-0.031508,1.1406,9.0606,0.95728,2.5113,52.698,0.098039,0.1,0,0,1
17,2,1.199,0.86,27.416,-37.798,28.726,-28.625,9.2653,0.76004,3,1.4289,1,4.218,9.0153,18.225,-360.24,53.782,239.15,26.599,-0.95504,-0.8239,-0.64145,-0.23235,1.3517,9.9465,0.93152,11.566,69.429,0.45,0.044444,0,0,1
2,2,1.1,0.604,4.5785,-20.603,4.6876,-15.916,4.6888,0.68253,3,1.5475,2,3.3009,7.2676,16.811,-335.89,0,598.38,1.1597,0.48155,0.060321,0.18502,0.46457,1.4075,5.2947,0.88557,8.766,754.43,0.54,0.17778,1.5708,0,2
26,2,1.143,0.728,27.58,-43.278,26.49,-51.127,7.9243,0.86087,1,-1.7088,2,8.1681,14.535,19.529,-740.94,0.12215,493.23,3.4066,0.56688,0.14607,0.32843,0.4727,-1.598,8.2628,0.95903,11.35,234.86,0.45,0.13333,0,0,1
18,2,5.959,0.246,14.111,-45.357,15.724,-35.681,9.8097,0.85394,3,1.4056,3,21.178,49.101,110.77,-5666.4,108.7,6249.6,52.374,-1.7067,-1.5758,-0.87823,-0.17399,1.5553,10.667,0.9196,43.363,-781.23,0.63,0.044444,0,0,1
23,2,1.436,0.576,24.855,-43.496,26.381,-36.737,6.929,0.81792,3,1.3487,4,6.8325,13.754,20.079,-439.41,-40.167,372.33,2.397,-0.32244,-0.25726,-0.10291,-0.018866,1.1885,7.3718,0.93993,12.798,-703.46,0.21176,0.088889,0,0,1
10,2,8.084,4.296,22.275,-44.148,32.657,-10.886,34.844,0.78503,3,1.2683,3,0,7.9191,14.444,-568.87,0,524.46,11.207,-1.1365,-0.8218,-0.2248,0.33606,0.98451,37.537,0.92827,8.7376,622.17,0.63,0.044444,0,0,1
2,2,3.355,0.664,2.5073,-21.148,3.3794,-17.115,4.1267,0.72243,3,1.3579,2,0,6.0563,11.433,-303,0,296.49,0,0.37725,0.10655,0.16127,0.24737,1.0555,4.5058,0.91586,6.7859,174.67,0.54,0.18889,1.5708,0,2
24,1,1.038,0.406,21.039,-44.913,24.201,-38.591,7.069,0.9329,3,1.1071,2,13.622,20.687,34.001,-1453.3,125.95,665.66,14.032,-0.24376,-0.18038,-0.048752,0,1.0026,7.2202,0.97907,17.784,245.2,0.22,0.088889,0,0,1
2,1,1.069,0.665,8.285,-40.989,7.8489,-37.718,3.2993,0.68419,3,1.7033,2,0.48812,6.4125,10.044,-399.29,12.534,406.74,3.0846,0.26654,0.021611,0.17649,0.21611,1.4108,3.7676,0.8757,5.6656,234.86,0.49,0.13333,0,0,1
14,1,8.683,2.541,17.74,-39.511,22.679,-27.315,13.158,0.7713,3,1.186,5,0,5.9291,8.909,-393.72,0,393.72,0,-0.18299,-0.039377,0.055205,0.10501,0.82083,14.599,0.90129,5.7454,-386.81,0.12549,0.066667,0,0,1
34,1,0.998,0.461,15.262,-41.643,14.608,-35.865,5.8146,0.82932,3,1.6835,2,6.0563,12.469,43.433,-2006.7,-19.795,1021.8,6.2344,-0.73985,-0.70613,-0.63971,-0.31107,1.4617,6.2482,0.93061,13.554,-376.04,0.49,0.13333,0,0,1
